0,basePRM,0,5.160884380340576,397
0,basePRM,13,10.367822170257568,399
0,basePRM,21,15.880908250808716,400
0,lazyPRM,1,0.06142878532409668,45
0,lazyPRM,2,0.3502054214477539,40
0,lazyPRM,3,0.6057195663452148,35
0,visibilityPRM,8,13.343751430511475,28
0,visibilityPRM,6,32.037877321243286,28
0,visibilityPRM,6,41.80696725845337,20
0,visibilityPRM_custom,2,4.495606899261475,42
0,visibilityPRM_custom,1,6.515116214752197,23
0,visibilityPRM_custom,3,7.430596590042114,10
0,basePRM,0,5.427439212799072,399
0,basePRM,0,10.427470684051514,399
0,basePRM,20,15.704066753387451,401
0,lazyPRM,3,0.34647035598754883,49
0,lazyPRM,0,0.9572043418884277,1316
0,lazyPRM,5,1.8256921768188477,515
0,visibilityPRM,6,10.328718662261963,26
0,visibilityPRM,9,31.888962030410767,32
0,visibilityPRM,5,43.80746126174927,24
0,visibilityPRM_custom,2,1.2682833671569824,21
0,visibilityPRM_custom,3,2.8654322624206543,14
0,visibilityPRM_custom,2,5.069980621337891,25
0,basePRM,34,5.271481513977051,400
0,basePRM,13,11.081160545349121,400
0,basePRM,34,16.821368932724,400
0,lazyPRM,2,0.20142316818237305,28
0,lazyPRM,3,0.3157041072845459,176
0,lazyPRM,3,0.9948062896728516,78
0,visibilityPRM,6,18.155819416046143,28
0,visibilityPRM,5,30.371256351470947,22
0,visibilityPRM,6,50.26480007171631,24
0,visibilityPRM_custom,2,1.8762352466583252,23
0,visibilityPRM_custom,3,3.4429566860198975,12
0,visibilityPRM_custom,2,4.37761378288269,5
0,basePRM,20,4.755328178405762,400
0,basePRM,0,10.363275051116943,399
0,basePRM,22,16.798558712005615,400
0,lazyPRM,3,1.1298837661743164,83
0,lazyPRM,2,1.4385297298431396,48
0,lazyPRM,5,4.4264442920684814,205
0,visibilityPRM,8,17.998221158981323,28
0,visibilityPRM,4,40.77096104621887,26
0,visibilityPRM,5,61.912418365478516,30
0,visibilityPRM_custom,5,5.274728775024414,31
0,visibilityPRM_custom,1,6.477031946182251,15
0,visibilityPRM_custom,2,8.484572887420654,16
0,basePRM,22,5.376382350921631,397
0,basePRM,0,10.614851236343384,397
0,basePRM,31,16.431055784225464,400
0,lazyPRM,3,0.469271183013916,65
0,lazyPRM,3,0.6081788539886475,35
0,lazyPRM,4,1.111344575881958,15
0,visibilityPRM,8,25.03635883331299,32
0,visibilityPRM,9,41.211777687072754,28
0,visibilityPRM,9,56.31797528266907,24
0,visibilityPRM_custom,3,1.8369529247283936,13
0,visibilityPRM_custom,3,3.0311777591705322,10
0,visibilityPRM_custom,2,4.195350646972656,14
