name,solution size,time,graph_size
basePRM,6,2.8420066833496094,399
basePRM,12,5.742983818054199,401
basePRM,8,8.5751793384552,401
lazyPRM,2,0.049115657806396484,43
lazyPRM,2,0.4006032943725586,133
lazyPRM,1,0.4131801128387451,37
visibilityPRM,3,5.451433181762695,14
visibilityPRM,4,11.406218528747559,14
visibilityPRM,4,19.31584405899048,16
visibilityPRM_custom,1,1.139303207397461,7
visibilityPRM_custom,2,2.3313724994659424,9
visibilityPRM_custom,1,2.611938953399658,4
