0,basePRM,15,4.710212707519531,395
0,basePRM,0,10.268257141113281,397
0,basePRM,14,15.576452016830444,398
0,lazyPRM,0,1.496297836303711,1129
0,lazyPRM,8,3.8751611709594727,225
0,lazyPRM,0,5.742372035980225,1062
0,visibilityPRM,12,16.749261617660522,42
0,visibilityPRM,9,41.39757013320923,44
0,visibilityPRM,7,60.534340381622314,38
0,visibilityPRM_custom,9,7.194732904434204,46
0,visibilityPRM_custom,5,13.067452430725098,46
0,visibilityPRM_custom,4,23.593409061431885,68
0,basePRM,0,4.623393774032593,399
0,basePRM,0,9.043423175811768,396
0,basePRM,0,13.950337886810303,394
0,lazyPRM,16,19.88340425491333,509
0,lazyPRM,5,21.624149322509766,100
0,lazyPRM,0,25.300517082214355,984
0,visibilityPRM,10,18.35684633255005,38
0,visibilityPRM,16,32.08139777183533,40
0,visibilityPRM,0,53.07181167602539,39
0,visibilityPRM_custom,7,5.244853973388672,42
0,visibilityPRM_custom,6,10.758373737335205,35
0,visibilityPRM_custom,5,18.47228503227234,59
0,basePRM,10,6.430191516876221,398
0,basePRM,0,11.442634582519531,397
0,basePRM,0,15.956695318222046,396
0,lazyPRM,6,9.101271152496338,595
0,lazyPRM,5,10.849888324737549,124
0,lazyPRM,6,12.938116073608398,586
0,visibilityPRM,9,33.30104207992554,48
0,visibilityPRM,0,66.6294596195221,37
0,visibilityPRM,7,100.59271812438965,38
0,visibilityPRM_custom,7,11.217448949813843,46
0,visibilityPRM_custom,9,18.036876440048218,36
0,visibilityPRM_custom,6,26.190370559692383,55
0,basePRM,11,5.186911344528198,399
0,basePRM,18,9.891624212265015,399
0,basePRM,0,15.03498387336731,397
0,lazyPRM,5,1.0569231510162354,864
0,lazyPRM,0,12.548079252243042,831
0,lazyPRM,6,13.664057970046997,1071
0,visibilityPRM,7,27.40180206298828,44
0,visibilityPRM,7,45.7847626209259,36
0,visibilityPRM,12,85.81052851676941,46
0,visibilityPRM_custom,9,16.814839124679565,64
0,visibilityPRM_custom,4,22.179530382156372,32
0,visibilityPRM_custom,5,32.83795404434204,69
0,basePRM,10,4.748203992843628,400
0,basePRM,22,10.228031396865845,396
0,basePRM,10,14.957271099090576,397
0,lazyPRM,6,1.888122320175171,624
0,lazyPRM,0,14.14261269569397,860
0,lazyPRM,14,23.00357675552368,359
0,visibilityPRM,15,17.305876970291138,40
0,visibilityPRM,6,49.21265244483948,48
0,visibilityPRM,17,67.2806179523468,38
0,visibilityPRM_custom,5,6.054717063903809,35
0,visibilityPRM_custom,5,8.936844110488892,15
0,visibilityPRM_custom,4,17.29098105430603,50
